,CODDEPTO,DEPARTAMENTO,Codigo,MUNICIPIO,SE,CONFIRMADOS,ACTIVOS,FALLECIDOS,RECUPERADOS(*),fecha
2409,7,SANTA CRUZ,71503,EL PUENTE (SCZ),33,45,38,0,7,2020-08-09
2410,7,SANTA CRUZ,71301,COMARAPA,33,73,63,0,10,2020-08-09
2411,7,SANTA CRUZ,70702,CHARAGUA,33,10,9,1,0,2020-08-09
2412,7,SANTA CRUZ,70904,QUIRUSILLAS,33,11,5,0,6,2020-08-09
2413,7,SANTA CRUZ,71501,ASCENCIÓN DE GUARAYOS,33,77,49,0,28,2020-08-09
2414,7,SANTA CRUZ,71201,SAN MATIAS,33,38,25,0,13,2020-08-09
2415,7,SANTA CRUZ,71502,URUBICHA,33,37,23,0,14,2020-08-09
2416,7,SANTA CRUZ,70707,BOYUIBE,33,15,15,0,0,2020-08-09
2417,7,SANTA CRUZ,70705,GUTIERREZ,33,8,7,1,0,2020-08-09
2418,7,SANTA CRUZ,71403,CARMEN RIVERO TORREZ,33,29,29,0,0,2020-08-09
2419,7,SANTA CRUZ,71302,SAIPINA,33,22,20,0,2,2020-08-09
2420,7,SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,33,23,19,1,3,2020-08-09
2421,7,SANTA CRUZ,70303,SAN RAFAEL,33,30,30,0,0,2020-08-09
2422,7,SANTA CRUZ,71103,SAN RAMON,33,141,128,0,13,2020-08-09
2423,8,BENI,80101,TRINIDAD,33,3770,3297,202,271,2020-08-09
2424,8,BENI,80102,SAN JAVIER(BNI),33,13,13,0,0,2020-08-09
2425,8,BENI,80201,RIBERALTA,33,673,565,59,49,2020-08-09
2426,8,BENI,80202,GUAYARAMERIN,33,468,429,29,10,2020-08-09
2427,8,BENI,80301,REYES,33,14,11,3,0,2020-08-09
2428,8,BENI,80302,SAN BORJA,33,194,173,5,16,2020-08-09
2429,8,BENI,80303,SANTA ROSA,33,12,10,0,2,2020-08-09
2430,8,BENI,80304,RURRENABAQUE,33,97,78,3,16,2020-08-09
2431,8,BENI,80401,SANTA ANA,33,230,115,6,109,2020-08-09
2432,8,BENI,80402,EXALTACION,33,8,0,0,8,2020-08-09
2433,8,BENI,80501,SAN IGNACIO,33,92,31,4,57,2020-08-09
2434,8,BENI,80601,LORETO,33,52,51,1,0,2020-08-09
2435,8,BENI,80602,SAN ANDRES,33,98,98,0,0,2020-08-09
2436,8,BENI,80701,SAN JOAQUIN,33,138,7,6,125,2020-08-09
2437,8,BENI,80702,SAN RAMON BENI,33,96,2,3,91,2020-08-09
2438,8,BENI,80703,PUERTO SILES,33,2,2,0,0,2020-08-09
2439,9,PANDO,90101,COBIJA,33,1515,1211,138,166,2020-08-09
2440,9,PANDO,90102,PORVENIR,33,37,36,1,0,2020-08-09
2441,9,PANDO,90103,BOLPEBRA,33,44,9,0,35,2020-08-09
2442,9,PANDO,90201,PUERTO RICO,33,81,70,1,10,2020-08-09
2443,9,PANDO,90202,SAN PEDRO(PND),33,10,10,0,0,2020-08-09
2444,9,PANDO,90203,FILADELFIA,33,20,5,1,14,2020-08-09
2445,9,PANDO,90301,PUERTO GONZALO MORENO,33,23,23,0,0,2020-08-09
2446,9,PANDO,90302,SAN LORENZO(PND),33,69,64,0,5,2020-08-09
2447,9,PANDO,90303,SENA,33,44,12,0,32,2020-08-09
2448,9,PANDO,90401,NACEBE (SANTA ROSA DEL ABUNA),33,10,5,1,4,2020-08-09
2449,9,PANDO,90502,VILLA NUEVA (LOMA ALTA),33,7,5,0,2,2020-08-09
2450,9,PANDO,90503,EUREKA (SANTOS MERCADO),33,7,7,0,0,2020-08-09
2451,9,PANDO,90104,BELLA FLOR,33,43,17,0,26,2020-08-09
2452,1,CHUQUISACA,10101,SUCRE,34,3942,2586,332,1024,2020-08-16
2453,1,CHUQUISACA,10102,YOTALA,34,56,28,1,27,2020-08-16
2454,1,CHUQUISACA,10103,POROMA,34,10,4,0,6,2020-08-16
2455,1,CHUQUISACA,10201,AZURDUY,34,14,7,0,7,2020-08-16
2456,1,CHUQUISACA,10202,TARVITA,34,14,7,0,7,2020-08-16
2457,1,CHUQUISACA,10301,ZUDAÑEZ,34,21,13,0,8,2020-08-16
2458,1,CHUQUISACA,10302,PRESTO,34,11,1,0,10,2020-08-16
2459,1,CHUQUISACA,10303,MOJOCOYA,34,14,10,1,3,2020-08-16
2460,1,CHUQUISACA,10304,ICLA,34,12,1,0,11,2020-08-16
2461,1,CHUQUISACA,10401,PADILLA,34,16,1,0,15,2020-08-16
2462,1,CHUQUISACA,10402,TOMINA,34,18,4,0,14,2020-08-16
2463,1,CHUQUISACA,10403,SOPACHUY,34,3,0,0,3,2020-08-16
2464,1,CHUQUISACA,10404,ALCALA,34,10,1,0,9,2020-08-16
2465,1,CHUQUISACA,10405,EL VILLAR,34,2,1,0,1,2020-08-16
2466,1,CHUQUISACA,10501,MONTEAGUDO,34,76,25,0,51,2020-08-16
2467,1,CHUQUISACA,10601,TARABUCO,34,22,12,1,9,2020-08-16
2468,1,CHUQUISACA,10602,YAMPARAEZ,34,30,13,0,17,2020-08-16
2469,1,CHUQUISACA,10701,CAMARGO,34,57,33,1,23,2020-08-16
2470,1,CHUQUISACA,10702,SAN LUCAS,34,71,50,6,15,2020-08-16
2471,1,CHUQUISACA,10703,INCAHUASI,34,21,7,0,14,2020-08-16
2472,1,CHUQUISACA,10704,VILLA CHARCAS,34,21,17,0,4,2020-08-16
2473,1,CHUQUISACA,10801,VILLA SERRANO,34,10,0,0,10,2020-08-16
2474,1,CHUQUISACA,10901,CAMATAQUI (C. VILLA ABECIA),34,4,1,0,3,2020-08-16
2475,1,CHUQUISACA,10902,CULPINA,34,31,8,2,21,2020-08-16
2476,1,CHUQUISACA,10903,LAS CARRERAS,34,8,0,0,8,2020-08-16
2477,1,CHUQUISACA,11001,VILLA VACA GUZMAN (MUYUPAMPA),34,38,13,0,25,2020-08-16
2478,1,CHUQUISACA,11003,MACHARETI,34,4,1,0,3,2020-08-16
2479,2,LA PAZ,20101,LA PAZ,34,18965,16677,338,1950,2020-08-16
2480,2,LA PAZ,20103,MECAPACA,34,18,17,1,0,2020-08-16
2481,2,LA PAZ,20104,ACHOCALLA,34,45,31,2,12,2020-08-16
2482,2,LA PAZ,20105,EL ALTO,34,7708,6534,154,1020,2020-08-16
2483,2,LA PAZ,20201,ACHACACHI,34,23,16,4,3,2020-08-16
2484,2,LA PAZ,20202,ANCORAIMES,34,3,2,0,1,2020-08-16
2485,2,LA PAZ,20203,CHUA COCANI,34,2,2,0,0,2020-08-16
2486,2,LA PAZ,20205,SANTIAGO DE HUATA,34,1,1,0,0,2020-08-16
2487,2,LA PAZ,20206,HUATAJATA,34,2,2,0,0,2020-08-16
2488,2,LA PAZ,20301,CORO CORO,34,16,14,0,2,2020-08-16
2489,2,LA PAZ,20304,COMANCHE,34,2,2,0,0,2020-08-16
2490,2,LA PAZ,20305,CHARAÑA,34,12,12,0,0,2020-08-16
2491,2,LA PAZ,20306,WALDO BALLIVIAN,34,2,2,0,0,2020-08-16
2492,2,LA PAZ,20402,MOCOMOCO,34,2,2,0,0,2020-08-16
2493,2,LA PAZ,20403,PUERTO CARABUCO,34,1,1,0,0,2020-08-16
2494,2,LA PAZ,20405,ESCOMA,34,4,3,1,0,2020-08-16
2495,2,LA PAZ,20501,CHUMA,34,2,2,0,0,2020-08-16
2496,2,LA PAZ,20502,AYATA,34,2,2,0,0,2020-08-16
2497,2,LA PAZ,20601,SORATA,34,10,10,0,0,2020-08-16
2498,2,LA PAZ,20602,GUANAY,34,12,11,0,1,2020-08-16
2499,2,LA PAZ,20603,TACACOMA,34,1,1,0,0,2020-08-16
2500,2,LA PAZ,20606,TIPUANI,34,1,1,0,0,2020-08-16
2501,2,LA PAZ,20607,MAPIRI,34,2,0,1,1,2020-08-16
2502,2,LA PAZ,20608,TEOPONTE,34,7,1,0,6,2020-08-16
2503,2,LA PAZ,20701,APOLO,34,2,2,0,0,2020-08-16
2504,2,LA PAZ,20702,PELECHUCO,34,1,1,0,0,2020-08-16
2505,2,LA PAZ,20801,VIACHA,34,519,399,6,114,2020-08-16
2506,2,LA PAZ,20802,GUAQUI,34,2,2,0,0,2020-08-16
2507,2,LA PAZ,20803,TIAWANACU,34,11,11,0,0,2020-08-16
2508,2,LA PAZ,20804,DESAGUADERO,34,3,3,0,0,2020-08-16
2509,2,LA PAZ,20806,JESUS DE MACHACA,34,3,3,0,0,2020-08-16
2510,2,LA PAZ,20902,SAPAHAQUI,34,5,0,0,5,2020-08-16
2511,2,LA PAZ,20903,YACO,34,2,2,0,0,2020-08-16
2512,2,LA PAZ,20904,MALLA,34,6,5,0,1,2020-08-16
2513,2,LA PAZ,20905,CAIROMA,34,16,5,0,11,2020-08-16
2514,2,LA PAZ,21001,INQUISIVI,34,7,7,0,0,2020-08-16
2515,2,LA PAZ,21002,QUIME,34,12,10,1,1,2020-08-16
2516,2,LA PAZ,21003,CAJUATA,34,2,0,1,1,2020-08-16
2517,2,LA PAZ,21004,COLQUIRI,34,66,7,7,52,2020-08-16
2518,2,LA PAZ,21005,ICHOCA,34,1,0,0,1,2020-08-16
2519,2,LA PAZ,21006,LICOMA PAMPA,34,1,1,0,0,2020-08-16
2520,2,LA PAZ,21101,CHULUMANI (V. DE LA LIBERTAD),34,22,10,4,8,2020-08-16
2521,2,LA PAZ,21102,IRUPANA (VILLA DE LANZA),34,32,27,2,3,2020-08-16
2522,2,LA PAZ,21103,YANACACHI,34,9,8,0,1,2020-08-16
2523,2,LA PAZ,21104,PALOS BLANCOS,34,27,23,3,1,2020-08-16
2524,2,LA PAZ,21105,LA ASUNTA,34,10,9,1,0,2020-08-16
2525,2,LA PAZ,21201,PUCARANI,34,17,15,1,1,2020-08-16
2526,2,LA PAZ,21202,LAJA,34,39,34,3,2,2020-08-16
2527,2,LA PAZ,21203,BATALLAS,34,50,47,2,1,2020-08-16
2528,2,LA PAZ,21301,SICA SICA (VILLA AROMA),34,11,7,3,1,2020-08-16
2529,2,LA PAZ,21302,UMALA,34,16,3,3,10,2020-08-16
